calDate,connectionStream,adCost,campaignId,clicksCounter,impressionsCounter
2021-10-10 00:00:00.000000 UTC,4580834090943463925.google_ads,8.52,-247250641193721630,19.0,160.0
2021-10-05 00:00:00.000000 UTC,4580834090943463925.google_ads,13.15,-247250641193721630,23.0,232.0
2021-10-08 00:00:00.000000 UTC,4580834090943463925.google_ads,9.53,-247250641193721630,15.0,209.0
2021-10-06 00:00:00.000000 UTC,4580834090943463925.google_ads,13.63,-247250641193721630,23.0,351.0
2021-10-14 00:00:00.000000 UTC,4580834090943463925.google_ads,11.52,-247250641193721630,28.0,435.0
2021-10-11 00:00:00.000000 UTC,4580834090943463925.google_ads,5.88,-247250641193721630,15.0,186.0
2021-10-30 00:00:00.000000 UTC,4580834090943463925.google_ads,5.474837,3569910158619531168,21.0,4516.0
2021-10-08 00:00:00.000000 UTC,4580834090943463925.google_ads,14.1,3569910158619531168,22.0,5374.0
2021-10-13 00:00:00.000000 UTC,4580834090943463925.google_ads,13.18,3569910158619531168,31.0,9404.0
2021-10-31 00:00:00.000000 UTC,4580834090943463925.google_ads,12.484074,3569910158619531168,40.0,5821.0
2021-10-09 00:00:00.000000 UTC,4580834090943463925.google_ads,20.43,3569910158619531168,34.0,3497.0
2021-10-16 00:00:00.000000 UTC,4580834090943463925.google_ads,11.8,-6046553957937071741,22.0,1152.0
2021-10-25 00:00:00.000000 UTC,4580834090943463925.google_ads,16.4,-6046553957937071741,61.0,5849.0
2021-10-31 00:00:00.000000 UTC,4580834090943463925.google_ads,6.98,-6046553957937071741,51.0,5016.0
2021-10-21 00:00:00.000000 UTC,4580834090943463925.google_ads,11.13,-6046553957937071741,69.0,7079.0
2021-10-07 00:00:00.000000 UTC,4580834090943463925.google_ads,6.22,-6046553957937071741,26.0,2823.0
2021-10-10 00:00:00.000000 UTC,4580834090943463925.google_ads,7.1,-6046553957937071741,38.0,4897.0
2021-10-02 00:00:00.000000 UTC,4580834090943463925.google_ads,5.97,-6046553957937071741,33.0,4139.0
2021-10-17 00:00:00.000000 UTC,4580834090943463925.google_ads,20.264604,-7465575227209255675,44.0,5565.0
2021-10-20 00:00:00.000000 UTC,4580834090943463925.google_ads,5.809686,-7465575227209255675,23.0,3661.0
2021-10-22 00:00:00.000000 UTC,4580834090943463925.google_ads,5.36,-7465575227209255675,18.0,2546.0
2021-10-30 00:00:00.000000 UTC,4580834090943463925.google_ads,11.33,-7465575227209255675,44.0,5614.0
2021-10-12 00:00:00.000000 UTC,4580834090943463925.google_ads,13.14,-7465575227209255675,31.0,3789.0
2021-10-31 00:00:00.000000 UTC,4580834090943463925.google_ads,7.93,-7465575227209255675,42.0,5447.0
2021-10-04 00:00:00.000000 UTC,4580834090943463925.google_ads,4.54,-7465575227209255675,21.0,2219.0
2021-10-10 00:00:00.000000 UTC,4580834090943463925.google_ads,10.68,-7465575227209255675,27.0,3096.0
2021-10-02 00:00:00.000000 UTC,4580834090943463925.google_ads,1.77,-7465575227209255675,10.0,1082.0
2021-10-13 00:00:00.000000 UTC,4580834090943463925.google_ads,7.5,-7511746212713112061,19.0,286.0
2021-10-06 00:00:00.000000 UTC,4580834090943463925.google_ads,17.11,-7511746212713112061,36.0,570.0
2021-11-03 00:00:00.000000 UTC,4580834090943463925.google_ads,6.99,3569910158619531168,29.0,5942.0
2021-11-01 00:00:00.000000 UTC,4580834090943463925.google_ads,8.08,3569910158619531168,30.0,8545.0
2021-11-04 00:00:00.000000 UTC,4580834090943463925.google_ads,0.0,3569910158619531168,0.0,0.0
2021-11-11 00:00:00.000000 UTC,4580834090943463925.google_ads,0.0,3569910158619531168,0.0,0.0
2021-11-02 00:00:00.000000 UTC,4580834090943463925.google_ads,12.766696,3569910158619531168,42.0,8163.0
2021-11-02 00:00:00.000000 UTC,4580834090943463925.google_ads,8.8,-6046553957937071741,71.0,9175.0
2021-11-03 00:00:00.000000 UTC,4580834090943463925.google_ads,8.52,-6046553957937071741,54.0,7237.0
2021-11-11 00:00:00.000000 UTC,4580834090943463925.google_ads,0.0,-6046553957937071741,0.0,0.0
2021-11-24 00:00:00.000000 UTC,4580834090943463925.google_ads,0.0,-6046553957937071741,0.0,0.0
2021-11-01 00:00:00.000000 UTC,4580834090943463925.google_ads,12.31,-6046553957937071741,67.0,10334.0
2021-11-29 00:00:00.000000 UTC,4580834090943463925.google_ads,0.0,-6046553957937071741,0.0,0.0
2021-11-27 00:00:00.000000 UTC,4580834090943463925.google_ads,0.0,-6046553957937071741,0.0,0.0
2021-11-12 00:00:00.000000 UTC,4580834090943463925.google_ads,0.0,-6046553957937071741,0.0,0.0
2021-11-04 00:00:00.000000 UTC,4580834090943463925.google_ads,0.0,-8587735845139407532,0.0,0.0
2021-11-08 00:00:00.000000 UTC,4580834090943463925.google_ads,0.0,-8587735845139407532,0.0,0.0
2021-11-09 00:00:00.000000 UTC,4580834090943463925.google_ads,0.0,-8587735845139407532,0.0,0.0
2021-11-03 00:00:00.000000 UTC,4580834090943463925.google_ads,0.0,-8587735845139407532,0.0,0.0
2021-11-01 00:00:00.000000 UTC,4580834090943463925.google_ads,12.33,-7465575227209255675,56.0,6547.0
2021-11-11 00:00:00.000000 UTC,4580834090943463925.google_ads,0.0,-7465575227209255675,0.0,0.0
2021-11-02 00:00:00.000000 UTC,4580834090943463925.google_ads,8.07,-7465575227209255675,49.0,5292.0
2021-11-29 00:00:00.000000 UTC,4580834090943463925.google_ads,0.0,-7465575227209255675,0.0,0.0
2021-11-03 00:00:00.000000 UTC,4580834090943463925.google_ads,6.63,-7465575227209255675,37.0,4181.0
2021-11-03 00:00:00.000000 UTC,4580834090943463925.google_ads,7.965726,114516612133275037,35.0,6456.0
2021-11-04 00:00:00.000000 UTC,4580834090943463925.google_ads,7.104198,114516612133275037,27.0,3593.0
2021-11-29 00:00:00.000000 UTC,4580834090943463925.google_ads,5.641049,114516612133275037,21.0,1906.0
2021-11-18 00:00:00.000000 UTC,4580834090943463925.google_ads,5.365482,114516612133275037,26.0,3552.0
2021-11-05 00:00:00.000000 UTC,4580834090943463925.google_ads,3.952778,114516612133275037,23.0,4548.0
2021-11-30 00:00:00.000000 UTC,4580834090943463925.google_ads,4.108174,114516612133275037,22.0,3142.0
2021-11-08 00:00:00.000000 UTC,4580834090943463925.google_ads,5.851074,114516612133275037,31.0,3818.0
2021-11-09 00:00:00.000000 UTC,4580834090943463925.google_ads,5.558944,114516612133275037,28.0,3539.0
2021-11-22 00:00:00.000000 UTC,4580834090943463925.google_ads,4.818971,114516612133275037,27.0,3338.0
2021-11-23 00:00:00.000000 UTC,4580834090943463925.google_ads,4.872891,114516612133275037,19.0,2012.0
2021-11-13 00:00:00.000000 UTC,4580834090943463925.google_ads,3.10272,114516612133275037,31.0,3250.0
2021-11-07 00:00:00.000000 UTC,4580834090943463925.google_ads,5.731827,114516612133275037,36.0,4733.0
2021-11-06 00:00:00.000000 UTC,4580834090943463925.google_ads,5.744519,114516612133275037,29.0,2634.0
2021-11-11 00:00:00.000000 UTC,4580834090943463925.google_ads,5.410773,114516612133275037,25.0,2967.0
2021-11-26 00:00:00.000000 UTC,4580834090943463925.google_ads,5.035025,114516612133275037,14.0,1744.0
2021-11-14 00:00:00.000000 UTC,4580834090943463925.google_ads,4.786821,114516612133275037,30.0,3063.0
2021-11-02 00:00:00.000000 UTC,4580834090943463925.google_ads,0.0,114516612133275037,0.0,9.0
2021-11-27 00:00:00.000000 UTC,4580834090943463925.google_ads,3.247154,114516612133275037,19.0,1689.0
2021-11-25 00:00:00.000000 UTC,4580834090943463925.google_ads,4.865835,114516612133275037,16.0,1385.0
2021-11-10 00:00:00.000000 UTC,4580834090943463925.google_ads,6.107756,114516612133275037,34.0,5568.0
2021-11-17 00:00:00.000000 UTC,4580834090943463925.google_ads,5.037082,114516612133275037,30.0,3458.0
2021-11-16 00:00:00.000000 UTC,4580834090943463925.google_ads,5.079322,114516612133275037,26.0,2644.0
2021-11-20 00:00:00.000000 UTC,4580834090943463925.google_ads,5.281462,114516612133275037,28.0,3361.0
2021-11-24 00:00:00.000000 UTC,4580834090943463925.google_ads,5.027348,114516612133275037,23.0,3400.0
2021-11-19 00:00:00.000000 UTC,4580834090943463925.google_ads,4.84319,114516612133275037,23.0,3483.0
2021-11-28 00:00:00.000000 UTC,4580834090943463925.google_ads,5.916987,114516612133275037,20.0,2211.0
2021-11-21 00:00:00.000000 UTC,4580834090943463925.google_ads,4.914619,114516612133275037,27.0,4410.0
2021-11-12 00:00:00.000000 UTC,4580834090943463925.google_ads,5.041982,114516612133275037,30.0,2350.0
2021-11-15 00:00:00.000000 UTC,4580834090943463925.google_ads,5.19883,114516612133275037,31.0,3643.0
2021-11-02 00:00:00.000000 UTC,4580834090943463925.google_ads,0.069686,4171706159168119436,0.0,16.0
2021-11-30 00:00:00.000000 UTC,4580834090943463925.google_ads,2.725212,4171706159168119436,1.0,198.0
2021-11-23 00:00:00.000000 UTC,4580834090943463925.google_ads,8.026328,4171706159168119436,2.0,137.0
2021-11-20 00:00:00.000000 UTC,4580834090943463925.google_ads,1.93573,4171706159168119436,4.0,179.0
2021-11-21 00:00:00.000000 UTC,4580834090943463925.google_ads,2.87361,4171706159168119436,4.0,212.0
2021-11-06 00:00:00.000000 UTC,4580834090943463925.google_ads,5.413968,4171706159168119436,3.0,746.0
2021-11-11 00:00:00.000000 UTC,4580834090943463925.google_ads,6.059739,4171706159168119436,2.0,318.0
2021-11-28 00:00:00.000000 UTC,4580834090943463925.google_ads,6.195083,4171706159168119436,7.0,357.0
2021-11-10 00:00:00.000000 UTC,4580834090943463925.google_ads,6.006417,4171706159168119436,3.0,411.0
2021-11-13 00:00:00.000000 UTC,4580834090943463925.google_ads,3.16462,4171706159168119436,2.0,278.0
2021-11-19 00:00:00.000000 UTC,4580834090943463925.google_ads,5.273302,4171706159168119436,3.0,215.0
2021-11-14 00:00:00.000000 UTC,4580834090943463925.google_ads,5.11731,4171706159168119436,0.0,223.0
2021-11-27 00:00:00.000000 UTC,4580834090943463925.google_ads,3.025914,4171706159168119436,0.0,253.0
2021-11-26 00:00:00.000000 UTC,4580834090943463925.google_ads,3.693145,4171706159168119436,4.0,303.0
2021-11-12 00:00:00.000000 UTC,4580834090943463925.google_ads,6.039155,4171706159168119436,4.0,320.0
2021-11-18 00:00:00.000000 UTC,4580834090943463925.google_ads,3.30511,4171706159168119436,0.0,383.0
2021-11-29 00:00:00.000000 UTC,4580834090943463925.google_ads,6.914849,4171706159168119436,1.0,405.0
2021-11-08 00:00:00.000000 UTC,4580834090943463925.google_ads,5.503256,4171706159168119436,2.0,745.0
2021-11-24 00:00:00.000000 UTC,4580834090943463925.google_ads,5.026639,4171706159168119436,2.0,375.0
2021-11-22 00:00:00.000000 UTC,4580834090943463925.google_ads,6.842547,4171706159168119436,8.0,380.0
2021-11-25 00:00:00.000000 UTC,4580834090943463925.google_ads,5.548976,4171706159168119436,3.0,279.0
2021-11-16 00:00:00.000000 UTC,4580834090943463925.google_ads,5.993042,4171706159168119436,5.0,358.0
2021-11-03 00:00:00.000000 UTC,4580834090943463925.google_ads,3.012757,4171706159168119436,4.0,190.0
2021-11-07 00:00:00.000000 UTC,4580834090943463925.google_ads,5.318413,4171706159168119436,7.0,608.0
2021-11-17 00:00:00.000000 UTC,4580834090943463925.google_ads,4.983595,4171706159168119436,5.0,248.0
2021-11-15 00:00:00.000000 UTC,4580834090943463925.google_ads,5.155423,4171706159168119436,5.0,330.0
2021-11-04 00:00:00.000000 UTC,4580834090943463925.google_ads,6.102787,4171706159168119436,12.0,665.0
2021-11-09 00:00:00.000000 UTC,4580834090943463925.google_ads,5.901075,4171706159168119436,4.0,656.0
2021-11-05 00:00:00.000000 UTC,4580834090943463925.google_ads,10.21571,4171706159168119436,15.0,799.0
2021-11-25 00:00:00.000000 UTC,4580834090943463925.google_ads,8.38,1886376307672751723,27.0,100.0
2021-11-30 00:00:00.000000 UTC,4580834090943463925.google_ads,11.19,1886376307672751723,21.0,105.0
2021-11-20 00:00:00.000000 UTC,4580834090943463925.google_ads,11.23,1886376307672751723,15.0,69.0
2021-11-08 00:00:00.000000 UTC,4580834090943463925.google_ads,12.67,1886376307672751723,38.0,231.0
2021-11-21 00:00:00.000000 UTC,4580834090943463925.google_ads,6.86,1886376307672751723,19.0,176.0
2021-11-14 00:00:00.000000 UTC,4580834090943463925.google_ads,4.74,1886376307672751723,8.0,90.0
2021-11-07 00:00:00.000000 UTC,4580834090943463925.google_ads,5.2,1886376307672751723,19.0,90.0
2021-11-22 00:00:00.000000 UTC,4580834090943463925.google_ads,8.69,1886376307672751723,25.0,142.0
2021-11-13 00:00:00.000000 UTC,4580834090943463925.google_ads,6.2,1886376307672751723,18.0,95.0
2021-11-27 00:00:00.000000 UTC,4580834090943463925.google_ads,2.86,1886376307672751723,12.0,60.0
2021-11-24 00:00:00.000000 UTC,4580834090943463925.google_ads,10.56,1886376307672751723,37.0,129.0
2021-11-05 00:00:00.000000 UTC,4580834090943463925.google_ads,6.84,1886376307672751723,23.0,100.0
2021-11-28 00:00:00.000000 UTC,4580834090943463925.google_ads,5.49,1886376307672751723,14.0,112.0
2021-11-03 00:00:00.000000 UTC,4580834090943463925.google_ads,11.01,1886376307672751723,42.0,156.0
2021-11-18 00:00:00.000000 UTC,4580834090943463925.google_ads,12.28,1886376307672751723,20.0,212.0
2021-11-29 00:00:00.000000 UTC,4580834090943463925.google_ads,19.84,1886376307672751723,32.0,179.0
2021-11-11 00:00:00.000000 UTC,4580834090943463925.google_ads,10.87,1886376307672751723,32.0,179.0
2021-11-09 00:00:00.000000 UTC,4580834090943463925.google_ads,19.84,1886376307672751723,37.0,310.0
2021-11-15 00:00:00.000000 UTC,4580834090943463925.google_ads,7.99,1886376307672751723,26.0,160.0
2021-11-02 00:00:00.000000 UTC,4580834090943463925.google_ads,11.7,1886376307672751723,34.0,238.0
2021-11-10 00:00:00.000000 UTC,4580834090943463925.google_ads,14.67,1886376307672751723,46.0,227.0
2021-11-12 00:00:00.000000 UTC,4580834090943463925.google_ads,10.84,1886376307672751723,25.0,110.0
2021-11-26 00:00:00.000000 UTC,4580834090943463925.google_ads,8.64,1886376307672751723,24.0,83.0
2021-11-17 00:00:00.000000 UTC,4580834090943463925.google_ads,13.42,1886376307672751723,35.0,221.0
2021-11-01 00:00:00.000000 UTC,4580834090943463925.google_ads,8.45,1886376307672751723,31.0,156.0
2021-11-19 00:00:00.000000 UTC,4580834090943463925.google_ads,14.18,1886376307672751723,30.0,237.0
2021-11-06 00:00:00.000000 UTC,4580834090943463925.google_ads,4.72,1886376307672751723,17.0,64.0
2021-11-04 00:00:00.000000 UTC,4580834090943463925.google_ads,10.07,1886376307672751723,25.0,141.0
2021-11-16 00:00:00.000000 UTC,4580834090943463925.google_ads,17.68,1886376307672751723,38.0,143.0
2021-11-23 00:00:00.000000 UTC,4580834090943463925.google_ads,6.89,1886376307672751723,26.0,121.0
2023-02-13 00:00:00.000000 UTC,4580834090943463925.google_ads,9.09,1886376307672751723,23.0,85.0
2022-11-12 00:00:00.000000 UTC,4580834090943463925.google_ads,5.48,1886376307672751723,24.0,102.0
2022-11-27 00:00:00.000000 UTC,4580834090943463925.google_ads,9.28,1886376307672751723,25.0,70.0
2022-11-23 00:00:00.000000 UTC,4580834090943463925.google_ads,4.79,1886376307672751723,30.0,89.0
2022-11-02 00:00:00.000000 UTC,4580834090943463925.google_ads,8.62,1886376307672751723,36.0,106.0
2022-11-03 00:00:00.000000 UTC,4580834090943463925.google_ads,7.81,1886376307672751723,35.0,79.0
2022-11-04 00:00:00.000000 UTC,4580834090943463925.google_ads,4.94,1886376307672751723,22.0,56.0
2022-11-07 00:00:00.000000 UTC,4580834090943463925.google_ads,10.94,1886376307672751723,26.0,83.0
2022-11-09 00:00:00.000000 UTC,4580834090943463925.google_ads,10.31,1886376307672751723,40.0,144.0
2022-11-11 00:00:00.000000 UTC,4580834090943463925.google_ads,9.11,1886376307672751723,25.0,77.0
2022-11-13 00:00:00.000000 UTC,4580834090943463925.google_ads,4.85,1886376307672751723,18.0,58.0
2022-11-15 00:00:00.000000 UTC,4580834090943463925.google_ads,8.63,1886376307672751723,36.0,97.0
2022-11-16 00:00:00.000000 UTC,4580834090943463925.google_ads,4.13,1886376307672751723,30.0,83.0
2022-11-17 00:00:00.000000 UTC,4580834090943463925.google_ads,8.52,1886376307672751723,46.0,134.0
2022-11-18 00:00:00.000000 UTC,4580834090943463925.google_ads,6.93,1886376307672751723,32.0,115.0
2022-11-20 00:00:00.000000 UTC,4580834090943463925.google_ads,6.7,1886376307672751723,28.0,70.0
2022-11-25 00:00:00.000000 UTC,4580834090943463925.google_ads,6.94,1886376307672751723,24.0,72.0
2022-11-26 00:00:00.000000 UTC,4580834090943463925.google_ads,4.96,1886376307672751723,24.0,63.0
2022-11-28 00:00:00.000000 UTC,4580834090943463925.google_ads,5.12,1886376307672751723,21.0,105.0
2022-11-29 00:00:00.000000 UTC,4580834090943463925.google_ads,10.14,1886376307672751723,33.0,104.0
2022-11-30 00:00:00.000000 UTC,4580834090943463925.google_ads,5.76,1886376307672751723,26.0,69.0
2022-11-10 00:00:00.000000 UTC,4580834090943463925.google_ads,8.59,1886376307672751723,36.0,120.0
2022-11-05 00:00:00.000000 UTC,4580834090943463925.google_ads,4.61,1886376307672751723,17.0,61.0
2022-11-14 00:00:00.000000 UTC,4580834090943463925.google_ads,8.7,1886376307672751723,47.0,135.0
2022-11-06 00:00:00.000000 UTC,4580834090943463925.google_ads,3.05,1886376307672751723,19.0,55.0
2022-11-08 00:00:00.000000 UTC,4580834090943463925.google_ads,7.57,1886376307672751723,27.0,107.0
2022-11-01 00:00:00.000000 UTC,4580834090943463925.google_ads,8.64,1886376307672751723,27.0,76.0
2022-11-19 00:00:00.000000 UTC,4580834090943463925.google_ads,4.93,1886376307672751723,19.0,57.0
2022-11-24 00:00:00.000000 UTC,4580834090943463925.google_ads,8.93,1886376307672751723,27.0,91.0
2022-11-22 00:00:00.000000 UTC,4580834090943463925.google_ads,7.61,1886376307672751723,35.0,91.0
2022-11-21 00:00:00.000000 UTC,4580834090943463925.google_ads,6.06,1886376307672751723,35.0,83.0
2022-07-02 00:00:00.000000 UTC,4580834090943463925.google_ads,6.05,1886376307672751723,34.0,86.0
2022-07-01 00:00:00.000000 UTC,4580834090943463925.google_ads,2.51,1886376307672751723,27.0,69.0
2022-07-04 00:00:00.000000 UTC,4580834090943463925.google_ads,6.54,1886376307672751723,30.0,102.0
2022-07-05 00:00:00.000000 UTC,4580834090943463925.google_ads,6.84,1886376307672751723,31.0,98.0
2022-07-06 00:00:00.000000 UTC,4580834090943463925.google_ads,6.26,1886376307672751723,26.0,120.0
2022-07-07 00:00:00.000000 UTC,4580834090943463925.google_ads,6.25,1886376307672751723,43.0,106.0
2022-07-08 00:00:00.000000 UTC,4580834090943463925.google_ads,4.3,1886376307672751723,22.0,69.0
2022-07-03 00:00:00.000000 UTC,4580834090943463925.google_ads,5.65,1886376307672751723,28.0,76.0
2022-07-09 00:00:00.000000 UTC,4580834090943463925.google_ads,4.51,1886376307672751723,29.0,71.0
2022-07-10 00:00:00.000000 UTC,4580834090943463925.google_ads,3.8,1886376307672751723,24.0,66.0
2022-07-11 00:00:00.000000 UTC,4580834090943463925.google_ads,4.51,1886376307672751723,25.0,112.0
2022-07-12 00:00:00.000000 UTC,4580834090943463925.google_ads,5.39,1886376307672751723,32.0,84.0
2022-07-13 00:00:00.000000 UTC,4580834090943463925.google_ads,5.69,1886376307672751723,35.0,108.0
2022-07-14 00:00:00.000000 UTC,4580834090943463925.google_ads,3.47,1886376307672751723,27.0,67.0
2022-07-15 00:00:00.000000 UTC,4580834090943463925.google_ads,2.41,1886376307672751723,13.0,39.0
2022-07-16 00:00:00.000000 UTC,4580834090943463925.google_ads,3.61,1886376307672751723,20.0,56.0
2022-07-17 00:00:00.000000 UTC,4580834090943463925.google_ads,4.96,1886376307672751723,26.0,68.0
2022-07-18 00:00:00.000000 UTC,4580834090943463925.google_ads,5.88,1886376307672751723,32.0,69.0
2022-07-19 00:00:00.000000 UTC,4580834090943463925.google_ads,3.85,1886376307672751723,24.0,61.0
2022-07-20 00:00:00.000000 UTC,4580834090943463925.google_ads,2.77,1886376307672751723,26.0,88.0
2022-07-21 00:00:00.000000 UTC,4580834090943463925.google_ads,5.93,1886376307672751723,37.0,97.0
2022-07-22 00:00:00.000000 UTC,4580834090943463925.google_ads,3.34,1886376307672751723,21.0,86.0
2022-07-23 00:00:00.000000 UTC,4580834090943463925.google_ads,3.22,1886376307672751723,21.0,73.0
2022-07-24 00:00:00.000000 UTC,4580834090943463925.google_ads,6.95,1886376307672751723,24.0,65.0
2022-07-25 00:00:00.000000 UTC,4580834090943463925.google_ads,6.07,1886376307672751723,23.0,78.0
2022-07-26 00:00:00.000000 UTC,4580834090943463925.google_ads,5.88,1886376307672751723,25.0,76.0
2022-07-27 00:00:00.000000 UTC,4580834090943463925.google_ads,5.79,1886376307672751723,26.0,65.0
2022-07-29 00:00:00.000000 UTC,4580834090943463925.google_ads,5.21,1886376307672751723,28.0,68.0
2022-07-31 00:00:00.000000 UTC,4580834090943463925.google_ads,3.68,1886376307672751723,21.0,69.0
2022-07-30 00:00:00.000000 UTC,4580834090943463925.google_ads,3.82,1886376307672751723,27.0,65.0
2022-07-28 00:00:00.000000 UTC,4580834090943463925.google_ads,4.4,1886376307672751723,23.0,80.0
2022-07-03 00:00:00.000000 UTC,4580834090943463925.google_ads,0.0,8232946732920103242,0.0,0.0
2022-07-30 00:00:00.000000 UTC,4580834090943463925.google_ads,0.0,8232946732920103242,0.0,0.0
2022-07-28 00:00:00.000000 UTC,4580834090943463925.google_ads,0.0,8232946732920103242,0.0,0.0
2022-07-10 00:00:00.000000 UTC,4580834090943463925.google_ads,35.87,-2016262282699437664,100.0,1096.0
2022-07-09 00:00:00.000000 UTC,4580834090943463925.google_ads,66.65,-2016262282699437664,195.0,1772.0
2022-07-01 00:00:00.000000 UTC,4580834090943463925.google_ads,68.09,-2016262282699437664,212.0,1926.0
2022-07-02 00:00:00.000000 UTC,4580834090943463925.google_ads,55.51,-2016262282699437664,172.0,1643.0
2022-07-04 00:00:00.000000 UTC,4580834090943463925.google_ads,59.11,-2016262282699437664,172.0,1622.0
2022-07-05 00:00:00.000000 UTC,4580834090943463925.google_ads,60.31,-2016262282699437664,185.0,1675.0
2022-07-06 00:00:00.000000 UTC,4580834090943463925.google_ads,62.19,-2016262282699437664,171.0,1620.0
2022-07-07 00:00:00.000000 UTC,4580834090943463925.google_ads,60.75,-2016262282699437664,183.0,1599.0
2022-07-08 00:00:00.000000 UTC,4580834090943463925.google_ads,77.68,-2016262282699437664,213.0,1937.0
2022-07-03 00:00:00.000000 UTC,4580834090943463925.google_ads,66.71,-2016262282699437664,204.0,1745.0
2022-08-13 00:00:00.000000 UTC,4580834090943463925.google_ads,4.98,1886376307672751723,14.0,41.0
2022-08-15 00:00:00.000000 UTC,4580834090943463925.google_ads,2.44,1886376307672751723,13.0,48.0
2022-08-16 00:00:00.000000 UTC,4580834090943463925.google_ads,4.26,1886376307672751723,17.0,75.0
2022-08-17 00:00:00.000000 UTC,4580834090943463925.google_ads,4.62,1886376307672751723,29.0,85.0
2022-08-05 00:00:00.000000 UTC,4580834090943463925.google_ads,6.47,1886376307672751723,25.0,84.0
2022-08-06 00:00:00.000000 UTC,4580834090943463925.google_ads,5.22,1886376307672751723,22.0,70.0
2022-08-18 00:00:00.000000 UTC,4580834090943463925.google_ads,6.69,1886376307672751723,31.0,86.0
2022-08-19 00:00:00.000000 UTC,4580834090943463925.google_ads,3.86,1886376307672751723,15.0,59.0
2022-08-01 00:00:00.000000 UTC,4580834090943463925.google_ads,5.39,1886376307672751723,26.0,59.0
2022-08-11 00:00:00.000000 UTC,4580834090943463925.google_ads,5.97,1886376307672751723,22.0,76.0
2022-08-07 00:00:00.000000 UTC,4580834090943463925.google_ads,5.37,1886376307672751723,26.0,72.0
2022-08-12 00:00:00.000000 UTC,4580834090943463925.google_ads,5.08,1886376307672751723,20.0,56.0
2022-08-21 00:00:00.000000 UTC,4580834090943463925.google_ads,4.03,1886376307672751723,20.0,73.0
2022-08-10 00:00:00.000000 UTC,4580834090943463925.google_ads,5.4,1886376307672751723,28.0,74.0
2022-08-08 00:00:00.000000 UTC,4580834090943463925.google_ads,6.2,1886376307672751723,21.0,74.0
2022-08-20 00:00:00.000000 UTC,4580834090943463925.google_ads,5.95,1886376307672751723,24.0,59.0
2022-08-02 00:00:00.000000 UTC,4580834090943463925.google_ads,5.5,1886376307672751723,35.0,88.0
2022-08-14 00:00:00.000000 UTC,4580834090943463925.google_ads,3.68,1886376307672751723,18.0,52.0
2022-08-23 00:00:00.000000 UTC,4580834090943463925.google_ads,6.26,1886376307672751723,25.0,89.0
2022-08-24 00:00:00.000000 UTC,4580834090943463925.google_ads,3.66,1886376307672751723,21.0,97.0
2022-08-25 00:00:00.000000 UTC,4580834090943463925.google_ads,5.81,1886376307672751723,23.0,76.0
2022-08-27 00:00:00.000000 UTC,4580834090943463925.google_ads,5.42,1886376307672751723,24.0,71.0
2022-08-28 00:00:00.000000 UTC,4580834090943463925.google_ads,4.88,1886376307672751723,23.0,52.0
2022-08-29 00:00:00.000000 UTC,4580834090943463925.google_ads,4.87,1886376307672751723,26.0,66.0
2022-08-30 00:00:00.000000 UTC,4580834090943463925.google_ads,3.58,1886376307672751723,22.0,57.0
2022-08-31 00:00:00.000000 UTC,4580834090943463925.google_ads,3.77,1886376307672751723,50.0,54.0
2022-08-22 00:00:00.000000 UTC,4580834090943463925.google_ads,4.64,1886376307672751723,25.0,71.0
2022-08-09 00:00:00.000000 UTC,4580834090943463925.google_ads,4.43,1886376307672751723,20.0,80.0
2022-08-04 00:00:00.000000 UTC,4580834090943463925.google_ads,4.39,1886376307672751723,31.0,103.0
2022-08-03 00:00:00.000000 UTC,4580834090943463925.google_ads,2.95,1886376307672751723,21.0,75.0
2022-08-26 00:00:00.000000 UTC,4580834090943463925.google_ads,5.57,1886376307672751723,27.0,72.0
2022-05-07 00:00:00.000000 UTC,4580834090943463925.google_ads,5.62,1886376307672751723,36.0,85.0
2022-05-02 00:00:00.000000 UTC,4580834090943463925.google_ads,5.7,1886376307672751723,37.0,97.0
2022-05-09 00:00:00.000000 UTC,4580834090943463925.google_ads,6.46,1886376307672751723,40.0,121.0
2022-05-08 00:00:00.000000 UTC,4580834090943463925.google_ads,5.76,1886376307672751723,27.0,114.0
2022-05-06 00:00:00.000000 UTC,4580834090943463925.google_ads,3.09,1886376307672751723,35.0,91.0
2022-05-01 00:00:00.000000 UTC,4580834090943463925.google_ads,5.83,1886376307672751723,27.0,70.0
2022-05-14 00:00:00.000000 UTC,4580834090943463925.google_ads,1.91,1886376307672751723,16.0,70.0
2022-05-18 00:00:00.000000 UTC,4580834090943463925.google_ads,4.23,1886376307672751723,35.0,130.0
2022-05-20 00:00:00.000000 UTC,4580834090943463925.google_ads,4.61,1886376307672751723,27.0,88.0
2022-05-24 00:00:00.000000 UTC,4580834090943463925.google_ads,5.47,1886376307672751723,45.0,127.0
2022-05-27 00:00:00.000000 UTC,4580834090943463925.google_ads,2.48,1886376307672751723,28.0,109.0
2022-05-29 00:00:00.000000 UTC,4580834090943463925.google_ads,3.3,1886376307672751723,30.0,81.0
2022-05-17 00:00:00.000000 UTC,4580834090943463925.google_ads,4.39,1886376307672751723,40.0,94.0
2022-05-21 00:00:00.000000 UTC,4580834090943463925.google_ads,4.35,1886376307672751723,31.0,80.0
2022-05-31 00:00:00.000000 UTC,4580834090943463925.google_ads,4.89,1886376307672751723,59.0,117.0
